text,label
manufaktur as rebound,0
klout akhirnya keluar -- dan inilah yang akan dilakukan lithium dengannya,0
rekap 'darah sejati' - 'aku menemukanmu' [spoiler],1
sekilas tentang time warner dan twenty-first century fox,0
"mickey rooney, bintang cilik legendaris, meninggal pada usia 93 tahun",1
hilary duff 'chasing the sun:' lihat video baru dari mantan bintang 'lizzie mcguire' ...,1
saksikan: nyaris celaka di bandara barcelona mungkin akan membuat anda takut untuk terbang seumur hidup,0
orang nigeria berbeda pendapat dengan fg dalam hal pdb baru - independen harian,0
jaksa: tiongkok menargetkan perusahaan-perusahaan pennsylvania dalam skema peretasan,0
penyanyi gwar dave brockie meninggal pada usia 50 tahun,1
apakah surface pro 3 dari microsoft adalah pembunuh ipad dan macbook air apple?,2
dikonfirmasi: amazon membeli twitch seharga $970 juta,2
the amazing spider-man 2 menghabiskan minggu kedua di puncak box office inggris,1
"facebook akan membeli liverail, menambahkan alat iklan video",0
microsoft mengungkapkan windows phone 8.1 segera mendapatkan folder untuk aplikasi,2
"saham eropa naik karena pdb tiongkok, fokus pada yellen; naik 0,54%",0
bryce gilmore adalah finalis penghargaan james beard 2014,1
"icloud tidak disusupi dalam peretasan iphone australia, kata apple",2
apa itu aplikasi uber: penjelasan pemogokan taksi hitam london,0
"obama: rusia harus melindungi kaum gay, bukan menargetkan mereka",0
"twitter chris colfer diretas, bukan dipecat dari 'glee'",1
mobil bar di jalur metro-utara terakhir berjalan di timur laut as,0
pemogokan upah pekerja restoran menyebar ke luar amerika,0
sekuel mrs. doubtfire sedang dalam pengerjaan,1
"chris colfer tidak dipecat dari 'glee,' manajer mengatakan twitter aktor tersebut diretas",1
dina lohan dihukum 100 jam pengabdian masyarakat karena dwi,1
pengunjung tiba untuk akhir pekan terakhir festival musik & seni coachella,1
"tuduhan terhadap paul simon, edie brickell dicabut",1
"ulasan: hit, rindu komedi 'tammy' hanya berantakan besar",1
janet yellen memberikan pidato pertama tentang kebijakan moneter sebagai ketua fed,0
bisnis sedang booming di as,0
"unsur 117 adalah nyata dan sangat berat, demikian konfirmasi para ilmuwan",2
youtube akan merilis aplikasi creator studio baru di ios dalam 'minggu mendatang',2
"pekerja logam di afrika selatan mulai melakukan pemogokan, menimbulkan kekhawatiran ekonomi",0
ariana grande - break free ft. zedd,1
panduan anda untuk tv baru yang wajib ditonton,1
justin bieber bermalam di studio saat selena gomez jet pulang ke rumah ...,1
pandangan tim cook tentang pemecahan saham,2
google jatuh karena keuangan kuartal pertama dan klik berbayar mengecewakan – pembaruan,0
'where's my f***ing brain': miley cyrus membintangi video 'superfreak' gila oleh ...,1
cara menginstal ios 7.1 melalui usb menggunakan itunes,2
"lauren conrad, olivia palermo dan whitney port berhadapan di mtv bride battle",1
"kematian archie bukanlah gimmick penjualan, kata penerbit",1
google kehilangan kepala google+,2
apakah gigafactory tesla terlalu ambisius?,0
pengungkapan lebih banyak tentang biaya maskapai,0
angelina jolie memperkenalkan anda pada 'maleficent',1
abbott mendapatkan kesepakatan perdagangan 'terbaik yang pernah ada',0
amazon meluncurkan smartphone “telepon api”,2
"pembaruan sense 6 akan hadir ke one (m7), mini dan max musim semi ini",2
"aktris ann b. davis, pengurus rumah tangga 'brady bunch' yang setia, meninggal",1
saham-saham mengelola sedikit kenaikan pada sebagian besar hari yang tenang,0
gereja-gereja di daerah merayakan paskah dengan kebaktian khusus,1
berikut cara mendapatkan google glass,2
3 saham yang dapat mendapatkan keuntungan dari kenaikan harga minyak,0
"apple memberikan saham kepala ritel baru ahrendts senilai $68,1 juta",0
pembaruan: ue dan rusia saling bermusuhan terkait sanksi,0
euro turun di asia karena komentar pelonggaran dari ketua ecb mario draghi,0
polisi bersiap untuk kampanye 'klik atau tiket',2
duchess of cambridge di wimbledon pada 2 juli,1
"tweet rasis 'the colbert report' bikin penggemar marah, #cancelcolbert kini trending",1
ada album michael jackson baru yang keluar di bulan mei,1
"'nuh' adalah kisah epik yang tidak pernah membosankan dengan proporsi yang alkitabiah, namun tidak sepenuhnya sesuai dengan kitab",1
saham herbalife anjlok saat kontroversi fbi terkuak,0
"biaya yang dikeluarkan untuk memerangi pemanasan 'sederhana', kata panel pbb - wfsb 3 connecticut",2
rihanna dihormati sebagai ikon gaya di gala penghargaan mode cfda,1
carl icahn kehilangan $420 juta dalam sehari setelah laporan insider-trading ...,0
hasil pemilu ue membahayakan era penghematan,0
pakaian mmva kendall dan kylie jenner 2014 sungguh luar biasa (foto),1
sukacita kebangkitan,1
dari memphis ke 'earth to echo': temui penulis skenario henry gayden (dan hamnya ...,1
"kontrak berjangka as lebih rendah di tengah kekhawatiran tiongkok dan ukraina; dow jones turun 0,16%",0
tracy morgan sekarang dalam kondisi 'cukup': humas,1
mobil self-driving apik di jalanan kota - google,2
dinamika pasar tenaga kerja yellen fed dan as,0
taipan tiongkok menyajikan makan siang mewah gratis untuk ratusan tunawisma di central ...,0
laporan: youtube akan mengakuisisi layanan streaming twitch seharga $1 miliar,2
putri casey kasem memenangkan kekuasaan tambahan,1
tyson menarik 75.320 pon chicken nugget,0
diposting oleh imaduddin,0
"gunakan moto 360, perangkat android wear yang anda inginkan",2
farley mowat terkenal karena cerita berlatar hutan belantara kanada,1
transformers menguasai akhir pekan ke-2 di tiongkok,1
"amazon meluncurkan kindle unlimited, netflix untuk buku dengan akses ke 600k ...",2
windows 8.1 dengan bing hadir dengan perangkat keras berbiaya rendah,2
trailer teaser 'mockingjay' baru dirilis,1
'rosemary's baby' baik-baik saja sampai semuanya menjadi kacau,1
sektor swasta jerman berekspansi di bulan april karena masuknya pesanan: pmi,0
"james franco menjelaskan aktivitas instagram yang aneh dan selfie yang provokatif: ""itulah ...",1
"demonstrasi yahoo; 'alibaba suci,' kata analis",0
google hangouts dan talk mengalami gangguan selama beberapa jam,2
apakah harga gas penting lagi?,2
barclays bank didenda £26 juta karena kegagalan harga emas,0
kepercayaan konsumen sedikit meningkat di tengah pandangan yang lebih baik mengenai keuangan pribadi,0
robin thicke menerima serangan balik selama obrolan twitter #askthicke,1
shia labeouf telah dibebaskan dari tahanan polisi setelah penangkapannya pada ...,1
gubernur colorado menandatangani undang-undang untuk melindungi anak-anak dari penggunaan ganja rekreasional,0
"detroit membuat dua kesepakatan mengenai pensiun dengan polisi, petugas pemadam kebakaran, dan mantan ...",0
kesepakatan gas tiongkok-rusia merupakan keuntungan bagi putin,0
alibaba tiongkok mengajukan ipo di as,0
trailer baru dawn of the planet of the apes hits,1
warisan cesar chavez diceritakan dalam film baru,1
"saham as: sp 500 dan nasdaq menguat, namun investor berhati-hati",0
beli tas desainer alexander wang murah dari h&m,1
gunakan internet untuk menghemat internet,2
investasi gm mendukung pertumbuhan kota tennessee,2
aduh! mila kunis hamil merencanakan kelahiran alami tanpa obat,1
laba tiffany naik 16% karena pertumbuhan penjualan yang kuat,0
h&m menjaring desainer terpanas amerika untuk menciptakan koleksi fesyen baru,1
pound kembali ke atas 1.80 terhadap dolar australia,0
apple menawarkan penggantian baterai gratis untuk perangkat iphone 5 yang terkena dampak,2
deryck whibley difoto untuk pertama kalinya sejak meninggalkan rehabilitasi karena alkoholisme,1
ulasan: tidak ada alasan '22 jump street' bisa berfungsi - tetapi berhasil,1
wolfson dijual ke rival as dengan kesepakatan £278 juta,0
cover lagu 'happy' pharrell dari paduan suara sekolah akan membuat seminggu anda lebih baik,1
diane sawyer tentang perubahan peran pembawa berita,1
aktris 'game of thrones' michelle fairley mengonfirmasi bahwa lady stoneheart telah ...,1
tingkat pengangguran london tidak berubah pada bulan juli,0
patrick obligasi,0
mila kunis dikabarkan sedang mengandung bayi ashton kutcher,1
kilang bp whiting menumpahkan 9 hingga 18 barel minyak -coast guard,0
beyonce membuat semua orang bertanya-tanya tentang status pernikahannya dengan jay z,1
video keamanan muncul untuk menangkap solange menyerang jay z di lift di ...,1
pasar berebut memperkirakan kenaikan suku bunga tahun 2014 setelah peringatan carney pada 13 juni 2014 ...,0
ayah baptis house music frankie knuckles meninggal di usia 59!,1
lorde bertemu pemain bisbol yang menginspirasi royals,1
trailer baru jupiter ascending dari wachowskis!,1
enam hal terbaik tentang trailer fajar baru planet kera,1
tipuan wayne knight: haruskah situs web parodi kematian ilegal?,1
shia labeouf memeriksakan dirinya ke rehabilitasi setelah penangkapan nyc!,1
bulan madu langka: koktail jumat ke-13,2
tiket minggu nfl sekarang tersedia online dan di konsol tanpa directv,2
toko coldwater creek akan tutup,0
norriega menggugat activision atas kemiripan yang digunakan di call of duty,2
google memberikan penghormatan kepada kubus rubik pada hari ulang tahunnya yang ke-40,2
matinya windows xp - saatnya untuk pc baru? yang? podcast teknologi,2
belanja konsumen naik tipis di bulan mei,0
ceo bnp memberi tahu klien ritel bahwa aset mereka aman,0
kim kardashian bff brittny gastineau keluar dengan mata hitam — apa ...,1
activision mengungkapkan skylanders: tim perangkap,2
manusia dalam materi tembus: bagaimana michael jackson menjadi virtual,1
"nirvana bergabung oleh joan jett, kim gordon, st vincent dan lorde di rock and ...",1
"makanan utuh, kecambah berjuang seiring tumbuhnya pesaing organik",0
arnold schwarzenegger dan jimmy fallon 'pergi ke chopper!' [video],1
"""eminem & rihanna mengumumkan tanggal tur 'the monster'"".",1
kia mengingat hampir 52.000 jiwa,2
afiliasi oklahoma city fox 'secara sengaja' memotong evolusi manusia dari 'kosmos ...,2
"as mengumumkan penyelesaian $1,2 miliar dengan toyota atas pengungkapan cacat keselamatan",2
harga jeruk nipis memeras pembuat margarita sebelum cinco de mayo,1
"paul walker -- kecepatan, bukan kegagalan mekanis, yang menyebabkan kecelakaan fatal",1
'captain america: the winter soldier' ​​melampaui ekspektasi,1
apple isyaratkan sapphire iphone 6 dengan paten terbaru,2
dua anggota partai demokrat fcc menyampaikan kekhawatiran mengenai proposal netralitas bersih,2
salah satu klien email ios terbaik kini tersedia di android dan mac os x,2
union memprotes loket pos di toko staples,0
fosil kotoran manusia tertua menunjukkan neanderthal memakan sayur-sayuran,2
krisis keselamatan gm bertambah dengan penarikan kembali 3 juta mobil karena masalah pengapian,2
omb memproyeksikan pengembalian lebih besar pada fannie dan freddie,0
"apple menghasilkan keuntungan $10,2 miliar hanya dalam 3 bulan",2
kurva imbal hasil inggris paling datar dalam 5 tahun di tengah taruhan suku bunga boe,0
"amazon meluncurkan layanan gaya 'netflix-untuk-buku' - wboc-tv 16, delmarvas ...",2
e3 adalah pertunjukan konsol dan tidak cocok untuk pc windows,2
harga gas terus mendorong ke selatan,2
tuhan menantang anda!,1
microsoft bergegas memperbaiki bug,2
kelinci paskah telah tiba!!! #selamat paskah,1
android 4.4.2 kitkat diluncurkan untuk pemilik sprint lg g2,2
mark wahlberg jelaskan apa yang terjadi pada transformers shia labeouf ...,1
ti terlibat dalam kebuntuan polisi di los angeles,1
parade gay pride 2014: jutaan orang merayakannya di seluruh negara,1
saatnya berpura-pura: ini adalah klip 14 detik yang mencurigakan dari leonardo dicaprio ...,1
"frankie knuckles, dj legendaris, meninggal di usia 59",1
saham melonjak paling tinggi tahun ini karena janji pertumbuhan tiongkok dan yellen dari fed,0
'dragon' berusaha membakar 'jump street' di box office as,1
bagan ini mengatakan 'permainan berakhir' untuk microsoft,2
krispy kreme merosot setelah memotong perkiraan,0
"pemulihan suasana bisnis jepang melambat, prospek meredup: tankan boj",0
penjualan pfizer pada kuartal pertama mengecewakan karena obat generik menurunkan hasil,0
laporan itif: bank ekspor-impor penting bagi daya saing amerika,0
pembaruan saham (nasdaq:goog): bisakah ray-ban dan oakley membuat google glass ...,2
suv dan crossover menyalip sedan menjadi kendaraan paling populer ...,2
resmi: bisnis telepon nokia akan menjadi milik microsoft pada 25 april,2
lupita nyong'o dinobatkan sebagai 'wanita tercantik' versi rakyat,1
aussie dan kiwi naik karena data pmi tiongkok,0
nintendo menampilkan infografis praktis untuk semua penjualan konsol & perangkat genggam,2
chiquita-fyffes digabungkan untuk membuat pisang teratas,0
katai putih yang baru ditemukan: berlian seukuran bumi,2
"rekap lajang: nick menyelinap ke kamar hotel andi, orang lain mengaku ...",1
masih di atas: wal-mart tetap no. 1 di daftar fortune 500,0
perusahaan st. louis masuk 20 besar dalam daftar fortune 500,0
laporan besar pbb mengenai dampak perubahan iklim akan segera hadir: bagaimana cara melaporkannya?,2
"ipo alibaba adalah daftar publik terpanas tahun 2014; bisa mengumpulkan $20 miliar, mungkin...",0
dolar mendapat peningkatan dari laporan ppi,0
"pasar jerman turun, data zew mengecewakan",0
"ios flick, aplikasi android menerima perombakan",2
"minggu ini di film, tv, dan musik",1
450.000 tukik salmon diangkut dengan truk ke hilir karena kekeringan,0
perundingan perubahan iklim pbb berjalan sangat cepat,2
"'palo alto,' ulasan film",1
volkswagen mendekati toyota sebagai pemimpin otomotif global,0
sinar setan adalah penyelam yang sangat cepat dan dalam,2
"pembaruan instagram 6.0 memperkenalkan alat pengeditan baru, penggeser intensitas filter",2
hampir 87 persen orang amerika yang menggunakan pasar federal tidak memiliki asuransi,0
penyiar radio casey kasem meninggal pada usia 82,1
negara bagian akan bertemu di hays untuk meninjau spesies yang terancam/hampir punah,2
perhatikan: maleficent angelina jolie melebarkan sayap jahatnya,1
surat: perlindungan polusi karbon baik bagi amerika,0
penawaran harga windows phone nokia lumia 1020 terbaik juli 2014,2
bus sekolah ajaib akan di-boot ulang di netflix,1
"perusahaan beats electronics milik dr. dre sedang dalam pembicaraan untuk pengambilalihan apple senilai $3,2 miliar",2
liga radio fox river akan mengadakan kegiatan hari lapangan akhir pekan ini,2
reaksi beragam setelah as secara drastis memangkas prospek monterey shale,0
"gm, badan keselamatan menghadapi kongres atas penarikan kembali",2
'surga itu nyata' menyentuh hati namun membosankan,1
"google, luxottica mencapai kesepakatan kacamata kaca",2
jk rowling menulis cerita pendek 'harry potter' yang baru,1
penjelajah mars memegang rekor jarak luar bumi,2
kedua pihak di ukraina bantah menembak jatuh pesawat malaysia yang berisi 29 ...,0
spot tv baru untuk dawn of the planet of the apes (video),1
saham asia naik setelah pembacaan pmi tiongkok yang optimis,0
akankah saling pengakuan tiongkok berkembang? 3 dana tiongkok untuk dibeli,0
penjualan bersih urban outfitters melemah di kuartal pertama,0
"gal gadot batman v superman: dawn of justice belum selesai, belum difilmkan ...",1
george clooney dan amal alamuddin mengadakan pesta pertunangan sederhana di ...,1
langkah pertama pangeran george yang menggemaskan,1
apakah comcast menghentikan pemotong kabel?,2
pengadilan menghidupkan kembali aturan fed yang membatasi biaya kartu debit -- pembaruan ke-2,0
"saham as naik, dow dow ke rekornya; euro tergelincir karena pandangan ecb",0
beyonce kirim pesan penuh kasih kepada kim kardashian & kanye west di pernikahan ...,1
yellen dan plosser menawarkan visi yang kontras mengenai peran fed,0
sistem perpajakan kita rusak,0
"led zeppelin digugat oleh spirit atas dugaan plagiarisme ""stairway to heaven"".",1
hakim joe brown ditangkap karena kelakuan sidang,1
"seth rogen, judd apatow marah karena tautan ke penembakan santa barbara ...",1
aubrey peeples dari nashville akan memimpin jem dan hologram karya jon m. chu sebagai jem,1
lenovo mengharapkan untuk menyelesaikan kesepakatan ibm dan google pada akhir tahun,2
spesifikasi dan benchmark qualcomm snapdragon 805,2
angin arktik utara yang memanas bisa berarti musim dingin yang tidak terlalu dingin dan ...,2
cosmos menghasilkan keuntungan besar,2
pengejaran: 15 april 2014 – pengecer mencantumkan tanggal rilis ps4 terakhir dari kita,2
"suami sherri shepherd, lamar sally, ingin dia menandatangani kontrak yang mengharuskan ...",1
"the roots bertindak sebagai house band untuk nicki minaj, ed sheeran",1
thor sekarang menjadi seorang wanita: bersiaplah untuk dewi guntur yang baru,1
juan pablo membuat keputusannya di final 'the bachelor',1
mitsubishi menawarkan untuk membeli saham di alstom,0
"mengapa brasil, eropa mungkin menyalip as dalam perang internet",2
twitter menambahkan tag foto dan kolase,2
hukuman tesla bukanlah kecelakaan,0
supermoon spektakuler pertama tahun 2014 akan mencapai puncaknya pada sabtu (video),2
aplikasi dan hadiah trivia marshmallow eksklusif 'veronica mars',1
larry kramer: ikon gay barbra streisand menganggap seks gay 'tidak menyenangkan',1
haruskah keluarga anda mendapatkan akses ke akun online anda saat anda meninggal?,2
imf menawarkan pinjaman kepada ukraina untuk membendung keruntuhan ekonomi,0
laba aig turun 27 persen,0
regulator inggris dan irlandia menyelidiki facebook atas eksperimen suasana hati,2
kroger - kesepakatan vitacost yang sangat strategis menegaskan manajemen yang mampu,0
"mad men premiere, seperti yang di-tweet",1
"hipotek phh, bmo harris bank: tarif kamis untuk hipotek rumah apr 17",0
"artikel aol.com - para astronom menemukan kepler-10c, planet berbatu yang jauh lebih besar ...",2
seperti inilah pernikahan beyonce & jay z,1
aplikasi petmatch menemukan doppelganger hewan peliharaan favorit anda,2
foto: dorongan propaganda kim jong-un,1
bulan purnama di hari sabtu akan menjadi 'supermoon',2
tontonan ulang 'x-men': upaya serius untuk menemukan makna dalam pahlawan super paling aneh ...,1
any.do menghadirkan aplikasi manajemen tugas populernya ke web,2
"miley cyrus mengungkapkan dia memberikan anak anjing barunya, moonie, dan mengatakan itu 'hanya ...",1
"perwakilan serikat pekerja microsoft: rumor pemutusan hubungan kerja ""sejauh ini semua spekulasi""",2
fii antri untuk mendapatkan obligasi korporasi terkemuka,0
"india, tiongkok harus bertanggung jawab memerangi perubahan iklim: as",2
the hunger games: catching fire menang besar di mtv movie awards,1
perjalanan waktu dapat dilakukan dengan peta google,2
home berita penduduk port hope mengenang hal yang lucu dan baik hati...,1
mungkin anda sebaiknya tidak mendapatkan bunga untuk hari ibu,1
"valeant, ackman mengajukan tawaran allergan $45,6 miliar",0
tontonan: tidak ada politik untuk jolie,1
"film saya menyenangkan, tegas ken loach sebagai sutradara yang menyajikan kisah komunis irlandia ...",1
perkelahian di bar menyebabkan kebuntuan lapd yang melibatkan t.i. & permainan [video],1
"ekonomi as: barang tahan lama naik 2,6% seiring melonjaknya transportasi",0
rpt-bofa membayar aig $650 juta untuk menyelesaikan sengketa hipotek,0
"ftc: t-mobile “menjejali” tagihan dengan biaya palsu, mendapat untung [update]",2
"gm, nhtsa tidak menarik kembali ion saturnus selama bertahun-tahun meskipun mengetahui adanya masalah ...",2
"james cameron berikan pembaruan sekuel ""avatar"", komentari arnold ...",1
harga minyak jatuh karena libya mendapatkan kembali terminal ekspor,0
perusahaan penyimpanan data box mengajukan ipo sekitar $250 juta,0
"kanye, kim ucapkan sumpah",1
manfaat amazon prime baru: streaming musik,1
brad paisley menghadapi pengunjuk rasa gereja baptis westboro,1
brunch pernikahan kanye west dan kim kardashian akan dipandu oleh valentino ...,1
tato baru cyrus sebagai penghormatan kepada mendiang anjingnya,1
"sandisk akan mengakuisisi peer fusion-io yang lebih kecil dengan kesepakatan $1,1 miliar",0
microsoft meluncurkan office untuk ipad dengan fitur sentuh | republik,0
anna kendrick: 5 momen terbaiknya menjadi pembawa acara 'snl',1
prospek perdagangan emas: kontrak berjangka bertambah menjelang pengumuman penting as dan zona euro,0
facebook amerika utara akan membeli pembuat kacamata realitas virtual seharga $2 miliar,2
katherine heigl 'berhenti menantang' dirinya sendiri,1
pemerintah memiliki sejarah panjang dan bangga dalam mereformasi sepak bola washington ...,0
pengadilan rolf harris: penghibur dapat dicopot dari cbe-nya menyusul hukuman untuk ...,1
editorial contra costa times: prioritas utama ketua fcc adalah menjaga ...,2
hollywood playbook: 5 item berita teratas hari selasa,1
final seri 'true blood': perpisahan yang teredam,1
box ipo: faktor yang perlu dipertimbangkan sebelum berinvestasi,0
beyonce — anda pasti harus menjadi pengiring pengantin kim kardashian,1
laporan ketenagakerjaan indiana februari 2014,0
emas mendekati rintangan,0
china menemukan puing-puing baru saat pencarian pesawat malaysia airlines memasuki minggu ketiga,0
"emmy awards: ""breaking bad"" membawa pulang kemenangan terakhir"".",1
apple sedang mengerjakan kesepakatan tv streaming dengan comcast,2
angela bassett akan menyutradarai film tentang whitney houston seumur hidup,1
festival musik buatan amerika jay z menemukan rumah sempurna di l.a.!,1
"at&t, verizon dan sprint menghapus samsung galaxy s5 download booster, sementara ...",2
minyak mentah naik mendekati $107 as per barel karena pertempuran di irak memicu kekhawatiran pasokan,0
"samsung galaxy s5 diluncurkan di india, akan dihargai lebih dari rs. 51000",2
pemeran 'star wars: episode vii' akhirnya terungkap,1
pharrell williams mendukung hillary clinton,1
militer tiongkok menghadapi tuduhan mata-mata dunia maya,0
bagaimana cara membuat bitcoin lebih lazim? berikan kepada para pemikir muda terbaik boston.,2
debut west end untuk aktris lindsay lohan,1
20 besar box office: '22 jump street' mengumpulkan $57 juta - ktvn channel 2 - reno ...,1
doom creator menjadi karyawan facebook,2
ancaman pesawat terbang terkait dengan serangan ddos jaringan playstation,2
industri farmasi matahari terbatas,0
john mayer siap untuk lagu perpisahan katy perry!,1
google mulai memblokir tautan eropa setelah 70.000 permintaan 'hak untuk dilupakan',2
siaran langsung tanya jawab dawn of the planet of the apes,1
investor global mengincar tambang emas india melalui investasi snapdeal,0
ue ke apple: anda dapat melakukan yang lebih baik untuk menghentikan aktivitas aplikasi yang tidak sah,2
video: planet baru di tepi tata surya mendapat julukan 'biden',2
"perusahaan keuangan melaporkan dividen, jadwal, pembaruan teknis, dan ...",0
"allergan, inc. (nyse:agn) menggunakan pil racun untuk mencegah tawaran bermusuhan",0
t-mobile meluncurkan streaming musik gratis tanpa batas,2
"ulasan: disney kembali mencapai keajaiban dengan 'aladdin' di broadway, berkat ...",1
"setelah keluhan keras dari prancis, keheningan saat penalti bnp diumumkan",0
acara hbo termasuk para soprano hadir di amazon prime,1
qualcomm menjanjikan handset wigig dengan video 4k,2
kesenjangan saham perusahaan jc penney setelah pendapatan lebih baik dari perkiraan (jcp),0
microsoft merilis smartphone android nokia x2,2
bintang porno duke belle knox: 'saya membuat adegan saya berdasarkan hal yang membuat saya terangsang',1
ford mustang gt 50 year limited edition 2015 adalah yang paling keren,2
kesepakatan gas tiongkok-rusia ditandatangani,0
twitter tetap tidak menguntungkan meski ada lonjakan penjualan,0
"""thriller perang dingin spielberg mendapat tanggal rilis"".",1
caleb bankston mati -- bintang 'survivor' tewas di antara dua gerbong kereta,1
9 hari pajak gratis pada tanggal 15 april,0
nasa sedang mengerjakan robot “swarmies”.,2
kapal tanker yang sarat dengan minyak pemberontak libya tergelincir dari pengawalan angkatan laut: mp,0
acara tv favorit saya: mad men,1
penjelajah google glass mendapat ulasan positif,2
"penjualan rumah baru turun 3,3% untuk bulan februari",0
forum debat: 06/03,2
"sekarang, amazon dash mengirimkan bahan makanan, barang-barang rumah tangga",2
pemegang saham fiat menyetujui merger chrysler,0
'game of thrones': hbo memberikan pembaruan dua musim untuk drama fantasi,1
arti aliansi apple dan ibm bagi pemerintah,2
"""rupert grint 'harry potter' akan membuat debut broadway musim gugur ini"".",1
ps4 mengalahkan xbox one selama empat bulan berturut-turut,2
dewan metro ebr membuka pintu bagi perusahaan berbagi perjalanan,0
google dan novartis menggabungkan keahlian untuk menghasilkan kontak cerdas dan ...,2
robin thicke “madly in love” (video baru),1
rocker kristen dipenjara karena menyewa pembunuh bayaran untuk membunuh istrinya,1
berbicara fx: eur/usd bergerak turun,0
"dampak perubahan iklim sudah terasa, kata laporan gedung putih",2
"beberapa minggu sejak debut internasionalnya, f-35 masih terlihat seperti bencana bersejarah",0
earth hour dirayakan di seluruh dunia,2
3 ditangkap setelah bencana pertambangan,0
ny post: pemberi pinjaman pakaian amerika menuntut pembayaran kembali pinjaman $10 juta (app),0
alasan sebenarnya mengapa zebra mendapat belang,2
gm menarik kembali ribuan pikap dan suv baru,2
pernikahan terbaik tahun ini adalah akhir pekan ini,1
penyanyi jazz jimmy scott meninggal,1
bagaimana juan pablo membawa the bachelor kembali ke dunia nyata,1
video: inggris mengangkat aktris hollywood angelina jolie sebagai wanita kehormatan,1
google glass tersedia untuk dibeli hari ini,2
idris elba menyambut bayi laki-laki dengan pacarnya naiyana garth,1
obama tidak menepati janjinya untuk menegakkan netralitas net,2
yellen menandakan sikap yang lebih keras terhadap perbankan,0
nick carter menikahi pacar lamanya,1
ejaan tori tersakiti atas laporan penurunan berat badan,1
ciara dan tunangan masa depan menyambut bayi laki-laki,1
saham aol menurun setelah pendapatan meleset,0
flappy bird returns: video game adiktif yang membuat app store kembali,2
pasangan bertunangan di panggung mccartney,1
appstore amazon menunjukkan pertumbuhan yang stabil menjelang debut ponsel pintar,2
laba target turun 16 persen karena berkaitan dengan dampak pelanggaran data pelanggan,0
marc anthony diperintahkan untuk membayar $26000 sebagai tunjangan anak kepada mantan istri dayanara ...,1
yellen mendesak kongres untuk mengambil tindakan terhadap tantangan anggaran jangka panjang,0
investor kickstarter memasukkan $us30.000 ke dalam proyek salad kentang,1
negara meninjau kesepakatan comcast,0
"laba ge turun, pendapatan industri naik 12%",0
"persik 'tragis' geldof, maria miller, pangeran george dan mickey rooney",1
jennifer love hewitt menikah secara rahasia,1
"dengan carousel, dropbox ingin menangani semua foto",2
favreau beralih dari 'iron man' ke truk makanan baja tahan karat di film baru,1
"facebook punya aplikasi baru, tapi hanya untuk vip",2
panduan pemula untuk pekan mode paris haute couture,1
"untuk menjaga biaya perubahan iklim tetap 'sederhana', panel pbb mengatakan dunia harus bertindak sekarang",2
jagger berbicara tentang l'wren: saya kesulitan untuk memahaminya,1
silikonangle » microsoft memperingatkan kelemahan internet explorer yang mempengaruhi 1/4 dari seluruh web ...,2
"aktor michael jace, dari ""the shield,"" didakwa atas dugaan pembunuhan di ...",1
ann b. davis dari ketenaran 'brady bunch' meninggal pada usia 88 tahun,1
anda akan segera dapat membalik burung itu sebagai emoji,2
harga rata-rata gas di wilayah harrisburg stabil sementara rata-rata nasional meningkat,2
kim kardashian ingin hamil lagi tahun ini,1
nasa akan menginventarisasi karbon: satelit diharapkan dapat menunjukkan di mana gas dilepaskan,2
film biografi james brown menampilkan drama dan gerakan tarian,1
"coachella 2014: suhu diperkirakan akan tinggi hari ini, para pejabat memperingatkan untuk tidak terlalu memaksakan diri",1
charlie membanting rihanna dalam kata-kata kasar epik,1
"hulu menambahkan fitur kendali jarak jauh seluler seperti chromecast ke xbox one, ps3 ...",2
"'whitey: amerika serikat v. james j. bulger': kebohongan, file, dan keheningan",1
startup tampil di tv besar di mahkamah agung,1
"robert downey, jr. & istri susan sedang menantikan anak kedua!",1
mazda kembali melakukan recall kedua karena laba-laba,2
samsung mengganti kepala desain seluler di tengah kritik galaxy s5,2
suku bunga hipotek 30 tahun: suku bunga hipotek bank pnc untuk 12 maret,0
"chadwick boseman, dan akroyd & nelsan ellis dengan hebat menghormati james brown ...",1
gm: mobil yang ditarik kembali karena aman untuk dikendarai,2
twitch memilih google daripada microsoft di tengah berbagai tawaran pembelian,2
tiongkok menyelidiki gambar baru dari kemungkinan puing-puing mh370: menteri malaysia,0
as mengatakan pesawat jet boeing 787 aman meski banyak masalah pesawat,0
sarah palin berpikir dia sempurna untuk pemandangan itu,1
australia memenangkan kasus perburuan paus bersejarah di icj,2
"yikes: rob kardashian tidak menghadiri pernikahan kimye, menghapus semua tweet-nya",1
"kapal selam supersonik china, yang bisa berlayar dari shanghai ke san francisco ...",2
foto: miley cyrus mengungkap tato 'kucing sedih' di dalam bibir bawahnya,1
bezos meningkatkan ambisi amazon dengan kesepakatan $1 miliar,2
"""'chicken cup' pecahkan rekor lelang china dengan $36 juta"".",1
buffett memuji ceo baru gm,0
"hp mengumumkan kenaikan laba sebesar 18%, berencana memangkas hingga 16.000 pekerjaan",0
yellen mengatakan perekonomian masih belum siap untuk mengakhiri stimulus,0
family dollar menutup 370 toko dan menurunkan harga setelah pendapatan turun 6%,0
"oracle berencana menambah pekerjaan di howard county setelah kesepakatan micros, kata ken ulman",2
seorang fisikawan menguraikan 'sharknado 2: yang kedua',1
