text,label
apa selanjutnya untuk obamacare,0
"aaa memperkirakan kenaikan 1,6 persen dalam perjalanan liburan di seluruh negara bagian — lebih besar dibandingkan tahun lalu ...",0
nokia akan menutup penjualan bisnis handset ke microsoft pada hari jumat,2
katt williams menodongkan senjata ke heckler selama pertunjukan komedi,1
'mr cool' ubs mengambil ice bucket challenge - video,1
tertawa dan belajar? stephen colbert mengajarkan pemirsa lebih dari sekedar berita tradisional ...,1
jangan bicarakan rekor harga saham kepada pemilik saham ini,0
irak menimbulkan risiko jangka panjang terhadap harga minyak: hans van cleef,0
pesawat luar angkasa us dragon tiba di stasiun luar angkasa: nasa,2
epa: tumpahan minyak di danau michigan seharusnya tidak merusak air minum,0
"lupita nyong'o adalah orang tercantik di dunia, tapi kami sudah ...",1
4 hal yang perlu anda ketahui hari ini 31 maret 2014,0
"dpr untuk sementara menyetujui perubahan pajak, termasuk retribusi rokok elektrik",0
caleb johnson dari american idol: 'kami tidak peduli siapa yang menang',1
regulator as meluncurkan penyelidikan herbalife,0
kim kardashian me-retweet tweet kanye west 'aku cinta keluargaku',1
chelsea handler akan mengakhiri talk show pada bulan agustus,1
mahkamah agung memutuskan bagi lembaga penyiaran yang bertarung dengan aereo,2
walikota as akan memberikan suara mengenai resolusi perubahan iklim,2
tesla membatalkan paten teknologi untuk meningkatkan pertumbuhan kendaraan listrik,2
"unsur 117 adalah nyata dan sangat berat, demikian konfirmasi para ilmuwan",2
17 april 2014 nina corcoran,1
diperbarui: us airways baru saja menge-tweet gambar pesawat yang menuju ...,1
raja pop michael jackson dihidupkan kembali di billboard music awards 2014 melalui ...,1
"segera, alkohol bubuk akan membuat anda mabuk",1
favorit tradisional di barry's old school irish,1
tommen baratheon di game of thrones. hal utama yang perlu anda ketahui tentang ...,1
"amaya membeli pokerstars, pemilik full tilt seharga $4,9 miliar - ktvn channel 2 - reno ...",0
tiongkok dan as harus mencari kepentingan bersama: perdana menteri,0
"video langsung google i/o 2014 dari moscone west, san francisco",2
apple memburu eksekutif pembuat jam tangan tag heuer,2
saham teknologi: apple terus meningkat setelah menghasilkan laba,2
"irs: bitcoin adalah properti, bukan uang",0
kim kardashian dan kanye west sudah menikah! ini semua detail pernikahannya...,1
nintendo akan menjual konsol baru untuk pasar berkembang,2
ibu cory monteith 'tidak dapat melihat fotonya' sampai saat ini,1
"saham tokyo dibuka naik 1,54%",0
tanggal rilis dlc titanfall monsters: kapan hadir?,2
jarang terlihat monet dilelang seharga $27 juta,1
"laporan: apple mengincar tawaran $3,2 miliar untuk beats",0
"lihat video: kemarahan di jalan tampa terekam, kecelakaan menjadi viral",2
modi berupaya mengejar jumlah suka yang dimiliki obama di facebook,2
"penjualan minggu pertama untuk ""mastermind"" rick ross & ""girl"" pharrell",1
amazon dan hachette bertengkar karena kesepakatan buku dan penundaan pengiriman,0
"eli wallach meninggal: bintang yang baik, yang buruk dan yang jelek meninggal pada usia 98 tahun",1
"x-men: trailer days of future past, poster terungkap",1
pratinjau google fit platform: saatnya menjadi sehat,2
asus berencana meluncurkan perangkat android wear di bawah $100 yang mungkin menjadi yang tertipis ...,2
astrazeneca pada hari jumat menolak tawaran £63 miliar dari pfizer pfizer mengatakan total ...,0
general mills (gis) reaksi facebook: bisakah undang-undang keadilan arbitrase membatalkan ...,2
rumor: nuansa menjajaki penjualan ke samsung,2
bagaimana melakukan segalanya dengan samsung galaxy s5,2
kursus cyrus yang akan ditawarkan oleh perguruan tinggi,1
"bug heartbleed sebagian besar sudah diperbaiki, tapi masih ada lebih dari 20000 ...",2
ge menggantungkan aliansi alstom di hadapan anggota parlemen prancis,0
tonton seluruh reuni outkast di coachella,1
fox akan menarik kembali 'american idol',1
para petinggi pfizer dan astrazeneca menghadapi pertanyaan senilai £63 miliar,0
program perburuan paus di antartika jepang dihentikan sementara oleh pengadilan internasional,2
review sony xperia z2: smartphone android tahan air yang melampaui ...,2
pengguna healthcare.gov diminta untuk mengubah kata sandi karena risiko heartbleed,2
captain america resmi jadikan marvel merek paling sukses di film ...,1
noah: yang indah dan menghantui,1
"pembaruan 1-apple, google, intel, adobe membayar $325 juta untuk menyelesaikan gugatan perekrutan",2
printer 3d replikator makerbot z18 berukuran super kini telah dikirim,2
"e3 2014: di takdir, ada gudang misterius. (oh, dan ada juga...",2
premium tinggi opentable meningkatkan yelp ke grubhub: m&a nyata,0
semua yang perlu anda ketahui tentang bulan darah,2
kongres akan mencari jawaban mengapa gm dan pemerintah tidak bertindak lebih cepat untuk menarik kembali mobil...,0
at&t menargetkan 100 kota untuk layanan broadband berbasis seratnya,2
maserati miley cyrus dicuri,1
piring terbang baru nasa dapat membantu kita mendarat di mars,2
"desain toyota, unit balap tetap lokal",0
'kepribadian tracy morgan mulai kembali' setelah kecelakaan mobil yang fatal,1
rekap kakak: rumah womanimal,1
pratinjau tv: produser '24' kembali ke 'live another day',1
debut 'dancing with the stars' billy dee williams menampilkan 'star wars ...,1
"daniel bryan berbicara kepada dunia wwe di money in the bank, mengungkapkan bahwa dia membutuhkan ...",0
pertarungan carl icahn dengan ebay (nasdaq: ebay) terjadi perubahan tak terduga hari ini,0
dov charney – kasus klasik seorang ceo menjadi liar,0
captain america: the winter soldier mengatur debut di luar negeri,1
keberatan dari dalam dan luar fcc mengguncang usulan netralitas jaringan,2
netralitas bersih netflix dan masalah kelangkaan,2
serial horor waktu tayang mengingatkan kembali pada zaman victoria,1
"pussy riot mungkin protes james franco selanjutnya, bintangi sekuel 'spring breakers'",1
mempersembahkan maddies: lima kampanye iklan yang sangat nyata dari dunia mad men,1
"jada pinkett-smith: foto willow pacar moises arias bukan ""seksual"" - media ...",1
"tesla akan memasang 3 pelindung untuk menangkal puing-puing jalan raya, mencegah kebakaran baterai",2
"'the normal heart': dulu dan sekarang, sebuah kemarahan yang masih relevan",1
pembunuh dan seks: pertanyaan terberat barbara walters,1
aktivitas bisnis di zona euro mempercepat--update,0
bnp paribas hampir menyelesaikan penyelesaian $9 miliar dengan otoritas as,0
lufthansa membatalkan 3800 penerbangan karena pemogokan pilot,0
"peminat pertama tesla: bmw, nissan berbicara dengan elon musk & co. tentang pengisian baterai",2
el james debut pandangan pertama jamie dornan sebagai christian gray,1
itu adalah godzilla bumi!,2
the roots bereaksi terhadap trailer 50 shades of grey,1
"tentang pdb, adp dan samp;p",0
"peretas menyerang ebay dalam pelanggaran bersejarah, mengakses 145 juta catatan",2
teknologi pengenalan wajah dapat mengakhiri lupa kata sandi,2
uss elrod membantu uss stout dalam mengawal kapal yang dibajak morning glory,0
kawat berita pr,2
menyerukan agar undang-undang perizinan konser diubah menyusul masalah croke park,1
pembayaran toyota bisa menjadi gambaran masa depan general motors,2
hakim mengatur kasus macy dalam kasus martha stewart,0
judul batman v superman terungkap,1
siapa pemenang 'dancing with the stars' 2014? pemenang musim 18 terungkap!,1
apa itu uber? aplikasi taksi yang memicu protes lambat dari pengemudi taksi hitam di london,0
gwyneth paltrow ingin segera bercerai,1
kekerasan berkobar di qpr v latics,2
pria yang menggugat sutradara 'x-men' mengatakan dia memberi tahu polisi tentang dugaan pelecehan seksual,1
facebook mendeteksi musik dan acara tv pengguna,2
investasi gm mendukung pertumbuhan kota tennessee,2
ulangi: tiongkok meluncurkan rencana urbanisasi,0
"the amazing spider-man 2 terdaftar untuk xbox one lagi, segera hadir",1
jonah hill minta maaf karena menggunakan penghinaan homofobik,1
bintang hulk asli lou ferrigno kembali untuk avengers 2,1
"pembaruan android kitkat vs. android l: keluar dengan yang lama, masuk dengan yang baru",2
kaum kapitalis menghadapi perubahan iklim,0
"kesepakatan oculus ditutup dalam tiga hari, pendukung meminta pengembalian dana",2
subrata roy akan tetap dipenjara karena sc menolak permohonannya untuk menjadi tahanan rumah,0
penghasilan amazon: sekilas,1
samsung galaxy tab s menunjukkan inovasi yang terbatas,2
pertukaran bitcoin yang bangkrut mt. gox menemukan 200.000 bitcoinnya yang hilang,0
imf menawarkan pinjaman kepada ukraina hingga $18 miliar,0
marissa mayer tentang krisis identitas yahoo dan penggunaan video yang berlebihan,0
bachelorette 2014 episode 4: siapa yang pulang malam ini di connecticut?,1
lonjakan penjualan rumah baru as,0
penerbangan mh370: apakah pesawat menuju ke negara taliban?,0
fox mengumumkan produksi langsung 'grease' untuk tahun 2015,1
"met opera rpt-ny dan serikat pekerja memperpanjang pembicaraan selama 72 jam, lockout tertunda",1
kampus ucla kebanjiran setelah pipa air pecah menumpahkan 30 juta liter,0
spoiler & spekulasi walking dead season 5 baru disampaikan oleh para pemeran dan ...,1
fbi memberitahu bank untuk mencari dan memperbaiki bug komputer heartbleed,2
comic-con: sutradara 'batkid begins' mengungkapkan siapa pahlawan muda yang dianggap batman ...,1
kanye west dan kim kardashian menghiasi sampul majalah vogue,1
apple menguntungkan setelah jam kerja dan lorillard jatuh,2
model berbasis samsung galaxy s5 tizen terlihat online,2
kredit foto: proyek mobil self-driving google,2
final seri 'true blood' mencapai rating musim tertinggi dengan 4 juta penonton,1
gm akan mengingat chevrolet cruze karena airbagnya rusak - blog analis,2
pemenang 'american idol' menjadi korban invasi rumah,1
"universal akan gunakan cgi dan body doubles untuk menyelesaikan ""fast ...",1
polisi: penyanyi scotty mccreery ditahan oleh pria bersenjata selama invasi rumah,1
apakah bintang twilight nikki reed meninggalkan suaminya paul mcdonald karena 'uang dan ...,1
"coca-cola menghilangkan minyak sayur brominasi dari semua minuman, termasuk powerade",0
"rihanna, eminem akan melakukan tur bersama musim panas ini sebagai bagian dari rangkaian konser ...",1
pekerja us airways yang men-tweet foto cabul tidak akan kehilangan pekerjaan,1
dolar menguat karena prospek fed yang hawkish dan data as yang kuat,0
hubungan amal alamuddin dengan julian assange,1
seperti apa cuaca untuk festival nirkabel di birmingham?,1
harga samsung galaxy s5 mencapai titik terendah baru,2
nest labs google membeli dropcam untuk keamanan iot,2
adobe meluncurkan aplikasi 'photoshop mix' baru untuk ipad,0
michael jackson memberikan pukulan anumerta,1
tidak ada denda pada saldo nol a/c,0
gamestop: watch dogs memecahkan rekor preorder generasi berikutnya terbanyak,2
twitter menandai ulang tahunnya dengan pencarian tweet pertama para selebritis,2
kartu android 4.4 dan microsd: keadaannya,2
prediksi uang wwe di bank,0
walikota as meminta fcc dan kongres untuk mendukung netralitas jaringan,2
tingkat inflasi konsumen zona euro turun ke level terendah sejak 2009,0
"bagi para ceo, ancaman peretasan merupakan sumber kekhawatiran baru yang terus-menerus",0
"pangeran harry, pacar cressida bonas bertunangan? pasangan kerajaan difoto ...",1
ipcc ungkap pasokan pangan terdampak perubahan iklim: perikanan dan tanaman ...,2
"obligasi naik, lalu turun saat yellen berbicara di depan kongres",0
gwyneth paltrow - gwyneth paltrow dan chris martin berpisah,1
nirvana & lainnya dimasukkan ke rock & roll hall of fame,1
"jumlah ibu yang tinggal di rumah meningkat, kata penelitian",0
suku bunga kpr naik tipis di kpr phh apr 18,0
reaksi twitter terbaik terhadap final musim 'skandal' yang meledak tadi malam,1
"twitter menambahkan penandaan, fitur kolase foto",2
platinum,1
"stacy keiber, jared pobre tidak memberitahu teman mana pun tentang kejutan mereka ""nakal ...",1
"sprint samsung galaxy s5 pre-order naik, harga dan penawaran menggiurkan",2
airbus dan safran merencanakan usaha patungan untuk peluncur luar angkasa,0
mickey rooney dan judy garland di babes on broadway pada tahun 1941 (gambar ...,1
anak usia 5 tahun menemukan bug kata sandi xbox one,2
kleiner akan berinvestasi di snapchat dengan valuasi hampir $10 miliar: laporan,0
editor new new york times mewarisi perjuangan yang sama seperti pendahulunya,0
"""box office akhir pekan: 'divergent' mencetak debut hebat $56m""",1
nike menanggapi rumor penutupan fuelband,2
regulator data inggris menyelidiki facebook atas eksperimen psikologis: finansial ...,2
"josephine county mengukur 17,59",1
lelucon april mop terbaik di internet - wnem tv 5,2
internet bereaksi terhadap serangan elevator jay-z,1
penyanyi 'sexist' menjadi viral setelah pengguna twitter membajak tagar #askthicke,1
"rekap final seri 'how i met your mother': ted mendapatkan tracy, ted kehilangan tracy ...",1
tesla menjadi open source semua patennya,2
para deputi tidak melihat video sebelum mengamuk,1
'vogue' menggemparkan para fashionista dengan sampul kim kardashian,1
eminem memohon pengampunan pada ibunya dalam video musik 'headlights' (tonton),1
ada sesuatu yang kuno di lemari es,2
keith urban - pria ditangkap karena diduga memperkosa gadis di konser keith urban,1
saksikan: ibu negara berbicara di unite for veterans summit,1
peretas ebay mengakses 145 juta catatan tetapi paypal tidak terekspos,2
pharrell williams ditunjuk sebagai pelatih untuk musim ke-7 'the voice',1
kemarahan terhadap makanan cepat saji ketika para pekerja mcdonald's mendorong upah yang lebih baik,0
emc mengurangi perkiraan pendapatan setelah laba kuartalan menurun,0
"greenberg, osler rep amaya dengan pokerstars $5 miliar, pembelian miring penuh",0
saham asia dan dolar as kesulitan di tengah kecemasan ukraina,0
laba sebelum pajak yang mendasari meningkat 76% di dixons retail,0
salah satu klien email ios terbaik kini tersedia di android dan mac os x,2
rekap 'game of thrones': tyrion lannister diadili,1
penawaran harga windows phone nokia lumia 1020 terbaik juli 2014,2
idina menzel akhirnya mengomentari john travolta memanggilnya 'adele dazeem',1
"mariah carey dan nick cannon tidak akan pernah kembali bersama, kata sumber",1
meledak setelah jam kerja... pasar bergoyang...,0
amazon menghadirkan pemrograman hbo seperti 'the sopranos' secara eksklusif ke ...,1
emas mengalami penurunan moderat setelah imp chicago meleset,0
"bmw akan menginvestasikan $1,3 miliar untuk memperluas produksi as sebesar 50%",0
"bill memastikan facebook, akun lain tidak akan mati bersama anda",2
'transendensi' gagal untuk melampaui,1
carphone warehouse akan mulai menjual samsung galaxy s5 dalam beberapa jam,2
inilah cara mendapatkan penggantian baterai iphone 5 anda yang buruk,2
ulasan: fire phone amazon merobohkan tembok dengan antarmuka yang mengawasi anda ...,0
tuduhan terhadap paul simon dan edie brickell dibatalkan dua bulan setelah ...,1
intel menyiapkan robot cetak 3d,2
bruce willis dan putri pramuka demi moore larue willis protes instagram ...,1
prototipe project tango pemetaan 3d google mendapat perawatan pembongkaran,2
pembelian rumah 101: hipotek dengan suku bunga tetap atau disesuaikan?,0
sultan hassanal bolkiah dari brunei yang hidup tinggi menerapkan hukum hudud islam,1
tepat hari kerajaan,1
"rihanna dikecam charlie sheen karena menghina tunangannya, penyanyi menanggapi?",1
perbatasan vinil: menjadi indie untuk record store day 2014,1
analis memilih tindakan ecb,0
video: jimmy fallon melanjutkan karir rap brian williams dengan snoop dogg's ...,1
dna manusia salju yang keji cocok dengan beruang kutub,2
"di alibaba, tiongkok, transaksi yang dilakukan ketua ma menimbulkan tanda bahaya",0
aplikasi musik twitter yang jarang digunakan dimatikan pada 18 april,1
refleksi tentang kebangkitan,1
"rating tv: cbs menduduki puncak malam dengan 'big brother', 'big bang theory'",1
"ilmuwan facebook mengubah umpan berita, menemukan emosi yang dipengaruhi olehnya",2
microsoft mengumumkan lebih banyak lini produk mobile-first dan cloud-first,2
pengecer fashion zara menarik kemeja anak menyerupai seragam kamp konsentrasi,1
eksekutif tv garth ancier menggugat penuduh dalam pencabutan gugatan pelecehan seksual,1
perubahan iklim yang tiba-tiba 'membantu jenghis khan naik ke tampuk kekuasaan',2
rayburn: keluhan isp netflix mungkin hanya sekedar isu hangat,2
google telah memposting kubus rubik yang berfungsi penuh sebagai google doodle saat ini,2
macbook air memiliki prosesor yang lebih cepat dan harga yang lebih murah,2
aktor ontario dinominasikan untuk tony award untuk 'bullets over broadway',1
ibu kota dan kapten amerika,1
rom kustom android v4.4.2 kitkat x-treme sekarang tersedia untuk galaxy note 2 ...,2
hank baskett dan kendra wilkinson diguncang dengan rumor selingkuh,1
mengapa anda harus peduli dengan alibaba,0
jk rowling memberi tahu kita apa yang terjadi dengan pasukan dumbledore dengan ...,1
datasift: tidak ada perubahan pada kesepakatan firehose kami dengan twitter setelah gnip ...,2
"oppo find 7 adalah salah satu smartphone 1440p pertama, menawarkan pengisian daya ultra cepat dan ...",2
"""penny dreadful"" menampilkan ketakutan yang dikenal dalam sudut pandang baru"".",1
"target harga tesla motors diturunkan menjadi $163,00 di jpmorgan chase & co.",0
ulasan film permata layar,1
menangkan £500 dan persediaan hunger breaks untuk sebulan dengan transformers: age of ...,1
"rekap game of thrones, seri 4, episode 1: sinetron paling mematikan kembali ...",1
yahoo! kesepakatan dengan alibaba mungkin menjadi tanda stabilitas,2
pasar dalam kewaspadaan tinggi menjelang libur 4 juli,0
chris brown berterima kasih kepada penggemar melalui panggilan telepon dari penjara,1
ulasan film: 'rekaman seks',1
samsung galaxy note 4 mengemas pukulan piksel sebagai layar qhd 'dikonfirmasi',2
pilihan tv untuk 15 april: 'fargo',1
ceo target keluar setelah pelanggaran,0
evolusi ke revolusi,1
seorang buffett membeli drone,0
uber akan menjadi perusahaan $100 miliar berikutnya,0
ben affleck lindungi taruhannya & perlakukan jennifer garner dengan romantis ...,1
siapa yang akan membesarkan putri paul walker yang berusia 15 tahun?,1
penyelidikan ftc terhadap herbalife memicu aksi jual besar-besaran,0
"detektor asap 'nest protect' kembali dijual setelah penarikan keselamatan, sekarang dimulai di ...",2
nasa menolak peluncuran satelit pemanasan global,2
"apple mengedipkan mata pada orang tua: ayo, berikan anak anda macbook pro yang telah disesuaikan",2
siaran malam sabtu,1
farley mowat mati: penulis kanada terkenal meninggal pada usia 92 tahun,1
penyair dan aktivis tercinta maya angelou meninggal pada usia 86 tahun,1
pengacara korban 11 september dipekerjakan oleh general motors,2
penjualan mobil meningkat seiring berjalannya bulan maret,0
gm menawarkan rabat $500 untuk mengganti model penarikan,0
final 'once upon a time' musim 3: putri 'frozen' tiba di storybrooke,1
lg g watch menjadi lebih jelas untuk peluncuran android wear,2
saya punya masalah: digital adalah cara bebas menikmati komik,0
"tesla tunda peletakan batu pertama gigafactory (tsla, scty)",0
tampilan pertama man of steel henry cavill di batman v superman: dawn of ...,1
toyota menutup dua pabriknya di india karena alasan upah,0
gedung putih bergerak untuk menyelamatkan lebah,2
klip film: 8 mei 2014,1
pemogokan baja dan teknik di afrika selatan menghabiskan biaya lebih dari $28 juta per hari: pengusaha,0
pembaruan apple ios 7.1 resmi dirilis dengan dukungan carplay,2
orang bodoh melihat ke belakang,0
kim kardashian: perhatikan baik-baik celana dalam nenekku,1
apple menyelesaikan kasus antitrust e-book dengan negara bagian dan konsumen,2
"membuat materi dari cahaya akan terlihat dalam waktu satu tahun, kata para ilmuwan",2
kesepakatan medtronic-covidien mengatakan ukuran penting dalam perangkat,0
lagarde dari imf 'sedang diselidiki',0
johnny depp konfirmasi rumor pertunangan dengan mengenakan 'chick's ring',1
"setelah penjualan 15 jam, google mengatakan semua unit kaca terjual habis",2
"perkiraan boeing 20 tahun: pesawat jet bernilai $5,2 triliun",0
nasa menemukan planet seukuran bumi di zona layak huni,2
angka kematian massal turun setelah mandat perawatan kesehatan,0
"caterpillar lolos dari pajak $2,4 miliar dengan manuver swiss",0
alcatel-lucent optimis pada angka q1,0
penangkapan heartbleed pertama dilakukan,2
john legend nyanyikan all of me saat pernikahan kim kardashian dan kanye west ...,1
ulasan: rio 2,1
pembaruan 1-bos pfizer memasuki ruang terbesar politik inggris untuk menjual kesepakatan astrazeneca,0
'how i met your dad' mempekerjakan meg ryan dalam peran bob saget - 'narator',1
cedera harrison ford menghentikan 'star wars' selama 2 minggu,1
robert downey jr. dan istri susan sedang menantikan bayi no. 2 dan ini...,1
fosil dinosaurus terbesar yang pernah ditemukan di patagonia argentina,2
malaysia airlines akan mengganti nama untuk mendongkrak reputasi,0
minyak tergelincir karena kekhawatiran terhadap pengurangan produksi minyak irak menurun,0
sunpower dan google menginvestasikan $250 juta dalam sewa panel surya perumahan,0
semua siap untuk keempat yang berapi-api,1
kepang perancis? menguap. scarlett johansson mengenakan gaya kepang ini tadi malam,1
pasar gelisah menjelang kesaksian yellen,0
apa sebenarnya arti kesepakatan tim hortons-burger king?,0
gedung putih menargetkan emisi metana,0
penurunan penjualan rumah keluarga tunggal di bulan juli,0
hujan meteor 'jerapah' bisa menerangi langit bay area,2
samsung akan segera merilis smartphone 7 inci,0
deutsche bank berharap modal baru senilai €8 miliar akan memperkuat keuangan,0
"charlie brown, snoopy mendapatkan perawatan 3-d di film 'peanuts'",1
phil robertson dari duck dynasty kembali melontarkan kata-kata kasar anti-gay,1
herbalife ltd. (nyse:hlf) memberikan hasil ta 14,0
pinjaman yang lemah dan data jumlah uang beredar memberikan tekanan pada ecb,0
rumor iphone 6 mungkin mempengaruhi penjualan apple inc. (aapl) saat ini,2
kmart menjual celana pendek 'anaconda' nicki minaj seharga enam dolar,1
khloe kardashian mendapat peringatan dari keluarganya tentang french montana,1
'dancing with the stars' mengadopsi format eliminasi baru untuk musim kedelapan belas,1
kim kardashian pasti akan menarik perhatian sebanyak mona lisa,1
hari revolusi mode untuk rana plaza,0
rapper wiz khalifa membawa selfie ke level baru… selfie di penjara,1
nike mengisyaratkan kemitraan yang lebih dalam dengan apple,2
pemerintah mengatakan tidak perlu memarkir mobil gm yang terkena saklar pengapian ...,2
nigeria mengambil alih afrika selatan sebagai perekonomian terbesar di benua eropa,0
"boeing melihat pasar jet senilai $5,2 triliun, menang vs airbus di lorong ganda",0
'sharknado 2' menciptakan hiruk pikuk twitter,1
"stok biji-bijian, niat menanam 2014 mengandung sedikit kejutan",0
michaels: hampir 3 juta kartu kredit dan debit mungkin telah terekspos. foto ...,0
samsung galaxy s5 active terungkap dalam video langsung,2
nasa akan menguji mega-parasut di tepi luar angkasa,2
"robin thicke menampilkan lagu baru ""get her back"" untuk paula patton di billboard ...",1
shia labeouf memasuki rehabilitasi,1
"macaulay culkin terburu-buru menikahi pacarnya yang mirip mila kunis, jordan ...",1
facebook membuat drone dan laser dengan connectivity lab,2
pekan ekonomi ke depan: keputusan suku bunga repo sa,0
"penyimpangan keamanan yang parah memicu perubahan oleh banyak orang, namun banyak juga yang tidak menyadari adanya ancaman ...",2
querygrid teradata untuk mendukung analisis multi-database,2
facebook ingin tahu apakah anda seorang pemilih dan status hubungan anda: ini ...,2
beyonce mengejutkan penggemarnya di coachella,1
foto telanjang juan pablo 'sarjana'? nikki ferrell memiliki foto telanjangnya,1
"penjualan rumah yang ada naik 4,9% di bulan mei",0
konstruksi rumah di as turun terbesar dalam sembilan bulan,0
survei: ponsel yang dicuri sulit dipulihkan meskipun ada alat pelacakan,2
harry potter kembali dalam cerita baru jk rowling yang dirilis online,1
bruce springsteen membuka pertunjukan di dallas as dengan cover 'jump' van halen,1
peternak iowa adalah bintang berikutnya di the bachelor,1
pelanggan majalah sc menghormati juniper networks,0
3 etf amerika latin melakukan samba di piala dunia ini,0
newman seinfeld tidak tewas dalam kecelakaan roda 18,1
"stephen colbert dicap rasis karena lelucon asia, tren #cancelcolbert di ...",1
nilai tukar euro ke pound sterling (eur/gbp) menguat karena taruhan inflasi hari ini ...,0
bagian terbaik tentang facebook membeli oculus vr? headset akan lebih murah,2
tiongkok dan rusia menandatangani kesepakatan gas selama 30 tahun,0
perubahan terjadi pada penemuan app store? apple menguji pencarian 'terkait',2
netflix ingin memperluas aturan federal tentang kecepatan internet // 21 maret 2014,2
startup sosial tango mengumpulkan dana sebesar us$280 juta dalam putaran seri d yang dipimpin oleh alibaba,0
pasar saham as siap menutup minggu ini dengan keuntungan,0
"pembaruan 1-inggris menjual 4,2 miliar stg saham lloyds",0
perjalanan liburan di wilayah tersebut diperkirakan akan meningkat meskipun harga bahan bakar di connecticut tinggi,2
analis industri kabel: 'aereo masih jauh dari mati',2
"detroit mencapai kesepakatan dengan kebakaran, pensiunan polisi yang tidak memotong pensiun",0
unduhan skype gratis di xbox menerima pembaruan,2
"kroger, vitacost.com akan bergabung dalam kesepakatan $280 juta",0
"tingkat pengangguran iowa sebesar 4,4 persen di bulan februari",0
terlihat: penggemar closet metallica bradley cooper di barisan depan headliner band ...,1
// [poll] berapa banyak pelanggan jaringan yang akan diumumkan wwe besok?,2
"jimmy page ""muak"" dengan robert plant menahan reuni led zeppelin",1
"pandangan korea utara terhadap film baru as: ""act of war""",1
gwen stefani akan gadaikan kredibilitasnya untuk membintangi 'the voice',1
robert de niro bergabung dengan robert pattinson dalam film thriller idol's eye,1
"catatan positif seputar saham jasa- ebay inc (nasdaq:ebay), amazon ...",0
foto selebriti hari ini: selasa 11 maret,1
pertumbuhan harga rumah di tiongkok melambat,0
harga gas tertinggi pada 4 juli sejak 2008,0
"andrew garfield membenci beyoncé, belajar cara mencium emma stone di snl",1
obama menciptakan alat iklim bersama google dan lainnya,2
"pembaruan yang diperbaiki 2-morgan stanley mendapat untung lebih dari dua kali lipat, mengalahkan ...",0
10 reaksi twitter paling lucu terhadap ungkapan gwyneth paltrow ...,1
sidang penyerangan chris brown ditunda... lagi,1
"lupita nyong'o, mindy kaling dan kerry washington top 2014 tercantik ...",1
gm masih belum menguji apakah benturan lutut bisa mematikan mesin,0
nintendo menghadapi skylanders dan disney infinity dengan patung-patung baru,2
ruu dpr akan memungkinkan as mengekspor gas alam ke ukraina dan eropa,0
katt williams - katt williams memicu peringatan polisi di klub komedi,1
kelakuan gadis nakal lindsay lohan bikin editor elle indonesia sebut dia ab ...,1
"selena gomez nikmati makanan cepat saji, tak ingin kembali dengan justin ...",1
potongan harga iphone 5s dan samsung galaxy s5...,2
kim kardashian dan kanye west,1
"pejabat energi menurunkan peringkat cadangan minyak monterey shale sebesar 95,6%",0
kiss: 'pembenaran' induksi hall of fame untuk para penggemar,1
tim mengkarantina korban wabah ebola guinea,0
dolar menguat di asia,0
malaysia merilis data satelit mentah penerbangan 370,0
tipuan pokemon google maps mempermainkan emosi kita,2
google mencari keajaiban kemewahan dengan kesepakatan luxottica,2
"miranda kerr meliput gq inggris, mengatakan dia ""berkencan dan menyukainya""",1
"jack white mengklaim ""rekor rilisan tercepat di dunia""",1
"fokus fed-untuk pengetatan pada akhirnya, fed memberi sinyal kenaikan suku bunga yang lambat",0
itu adalah aksi yang cukup murahan: presiden obama pada selfie oscar ellen degeneres,1
google membeli perusahaan uav bertenaga surya titan aerospace,2
"qualcomm, inc. (nasdaq:qcom), telah membeli perancang chip startup wilocity",2
maukah anda menonton? pharrell williams bergabung dengan “the voice” sebagai pelatih,1
inflasi inggris turun ke level terendah dalam lebih dari 4 tahun di bulan maret,0
pendukung undang-undang perawatan terjangkau berharap tanggal pendaftaran mandat individu 31 maret ...,0
sembilan tips untuk menjaga keamanan kata sandi dan informasi pribadi anda,2
pertarungan dealer tesla berlanjut saat missouri membebani larangan penjualan,0
dua astronot nasa mengganti sistem relai komputer cadangan yang gagal selama iss ...,2
"bos mulberry, guillon, mengundurkan diri setelah gagal menghentikan kebusukan penjualan",0
laporan: youtube akan membeli twitch seharga $1 miliar,2
"hp akan menyelesaikan 3 tuntutan hukum atas akuisisi otonomi $11 miliar, mendesak ...",0
prancis memprotes denda bnp paribas yang 'tidak masuk akal' dari as,0
"minaj, williams menang besar di bet awards",1
"kerugian twitter bertambah, begitu pula pendapatannya",2
lapar lapar,1
doodle harian google adalah kubus rubik,2
empat perusahaan inggris telah masuk dalam daftar tahunan ...,0
mengintip untuk sarapan dan tidak ada jelly beans selama misa,1
"sebesar $3000, 'petugas pernikahan media sosial' akan men-tweet pernikahan anda secara langsung ...",1
ulasan: sekuel 'purge' mengeluarkan semuanya dari sistem kami,1
netflix melancarkan invasi besar-besaran ke eropa,0
"siapa, apa, mengapa: apa yang terjadi dengan potret ratu rolf harris?",1
facebook mengakuisisi liverail senilai $400 juta hingga $500 juta untuk menayangkan iklan video ...,0
perubahan iklim: ipcc mengincar perbaikan bioenergi baru,2
tweet di sini: hancurkan diri sendiri!,1
alcoa inc mengalahkan estimasi pendapatan q2,0
pendiri american apparel diberi ultimatum,0
10 hal yang perlu diketahui untuk selasa,0
